Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Partitions, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t join, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB
TOUCH,45,7000,7000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,12011058,24.5124,31265700,0,724,0.00147755,594,0,0.028,0,0.006,42.522,42.431,0.092,0,85.299,0.006,0,0.091,0,93.3962,3799,60.434,391.561,8,8
cTOUCH,45,7000,7000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,903098,1.84306,1839815,0,724,0.00147755,4716,703,0.034,0,0.02,3.231,3.219,0.21,0,7.012,0.002,0,0.206,0.009,84.434,4141,40.4764,300.514,425,425
dTOUCH,45,7000,7000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,30703038,62.6593,8651033,0,724,0.00147755,4689,594,0.029,0,0.005,106.799,106.677,0.063,0,213.816,0.016,0,0.061,0.114,91.8919,1114,19.1027,115.904,16,16
reTOUCH,45,7000,7000,../data/RawData-segment-object-1M-Axons.bin,../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,89817,0.1833,4625449,0,724,0.00147755,4193,765,0.028,0,0.011,0.352,0.342,0.006,0,0.89,0.002,0,0.004,0.046,184.906,2969,85.3019,328.419,319,319
TOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6559,0.0409938,15066400,0,62,0.0003875,148,0,0.017,0,0.003,0.037,0.031,0.053,0,0.222,0,0,0.052,0,93.5484,3632,62.129,457.731,5,5
cTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,138274,0.864213,61562,0,62,0.0003875,3300,1270,0.018,0,0.009,0.506,0.503,0.119,0,1.315,0,0,0.117,0.004,83.3333,1915,28.5833,184.938,241,241
dTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5340,0.033375,2355970,0,62,0.0003875,3189,148,0.02,0,0.003,0.031,0.028,0.044,0,0.215,0,0.001,0.043,0.003,92.623,445,6.86066,44.9047,10,10
reTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1409,0.00880625,287851,0,62,0.0003875,3561,747,0.021,0,0.006,0.015,0.011,0.004,0,0.104,0,0,0.003,0.004,166.129,1720,59.5484,220.599,187,187
TOUCH,5,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6664,0.026656,19779600,0,62,0.000248,666,0,0.027,0,0.004,0.039,0.031,0.063,0,0.269,0,0,0.063,0,92.1053,3532,57.0263,411,7,7
TOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6559,0.0409938,15066400,331,62,0.0003875,148,0,0.014,0,0.001,0.023,0.019,0.012,0,0.103,0,0,0.012,0,93.5484,3632,62.129,457.731,5,5
cTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1370,0.0085625,61562,52,62,0.0003875,3300,1270,0.016,0,0.006,0.008,0.004,0.027,0,0.128,0,0.001,0.025,0.004,83.3333,1915,28.5833,184.938,241,241
dTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5340,0.033375,2355970,452,62,0.0003875,3189,148,0.013,0,0.002,0.02,0.017,0.023,0,0.128,0,0,0.022,0.003,92.623,445,6.86066,44.9047,10,10
reTOUCH,5,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1409,0.00880625,287851,71,62,0.0003875,3561,747,0.019,0,0.004,0.009,0.005,0.004,0,0.085,0,0,0.003,0.005,166.129,1720,59.5484,220.599,187,187
TOUCH,5,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6664,0.026656,19779600,271,62,0.000248,666,0,0.019,0,0.003,0.023,0.019,0.014,0,0.122,0,0,0.014,0,92.1053,3532,57.0263,411,7,7
cTOUCH,5,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1738,0.006952,36530,52,62,0.000248,4464,2962,0.022,0,0.008,0.008,0.007,0.035,0,0.157,0,0,0.033,0.003,84.3137,1561,16.8235,127.784,307,307
dTOUCH,5,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5398,0.021592,2563476,447,62,0.000248,4163,666,0.019,0,0.002,0.021,0.019,0.026,0,0.15,0,0,0.025,0.002,91.6084,452,6,41.8128,13,13
reTOUCH,5,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1774,0.007096,234062,44,62,0.000248,4549,1351,0.014,0,0.006,0.011,0.008,0.004,0,0.082,0,0,0.003,0.005,167.105,2054,53.9474,236.389,229,229
TOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8340,0.0231667,27823700,242,74,0.000205556,849,0,0.016,0,0.003,0.029,0.022,0.018,0,0.132,0,0,0.017,0,92.3077,4602,56.6044,480.86,8,8
cTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2253,0.00625833,286565,59,74,0.000205556,4864,1270,0.019,0,0.01,0.013,0.007,0.04,0,0.182,0,0,0.037,0.007,87.9121,4106,32.2308,306.268,365,365
dTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6192,0.0172,2991106,860,74,0.000205556,5062,849,0.019,0,0.003,0.027,0.023,0.032,0,0.182,0,0,0.03,0.004,92.638,384,9.02454,49.6797,13,13
reTOUCH,5,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1885,0.00523611,293292,46,74,0.000205556,5086,2132,0.018,0,0.006,0.012,0.01,0.005,0,0.097,0,0.001,0.004,0.006,159.341,550,52.5495,100.272,274,274
TOUCH,5,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8742,0.0178408,19802500,262,79,0.000161224,1027,0,0.021,0,0.003,0.035,0.029,0.02,0,0.163,0,0,0.019,0,85.8491,2138,56.3491,266.914,16,16
cTOUCH,5,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1920,0.00391837,146960,51,79,0.000161224,5690,1887,0.024,0,0.012,0.013,0.007,0.048,0,0.214,0,0,0.044,0.008,86.3208,2825,30.2972,215.8,425,425
dTOUCH,5,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7020,0.0143265,3406470,556,79,0.000161224,5853,1027,0.022,0,0.003,0.031,0.024,0.031,0,0.192,0,0,0.03,0.007,85.3659,1252,21.25,116.86,25,25
reTOUCH,5,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2102,0.0042898,402476,61,79,0.000161224,5743,1887,0.027,0,0.007,0.015,0.014,0.005,0,0.132,0,0,0.003,0.01,153.774,697,60.0943,118.157,319,319
TOUCH,15,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,112066,0.700412,15199500,4135,174,0.0010875,105,0,0.012,0,0.002,0.265,0.254,0.014,0,0.589,0,0,0.014,0,93.5484,3668,62.8226,462.184,5,5
cTOUCH,15,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6184,0.03865,127573,121,174,0.0010875,3172,1087,0.011,0,0.007,0.019,0.015,0.029,0,0.157,0,0,0.027,0.011,85,2200,31.175,209.133,241,241
dTOUCH,15,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,182858,1.14286,2732712,10272,174,0.0010875,3082,105,0.011,0,0.002,0.433,0.425,0.025,0,0.956,0.002,0,0.025,0.007,91.8033,569,7.90984,53.9254,11,11
reTOUCH,15,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,5912,0.03695,458112,144,174,0.0010875,3228,526,0.013,0,0.005,0.023,0.019,0.003,0,0.112,0,0,0.002,0.012,170.968,1548,68.4839,215.2,187,187
TOUCH,15,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,111934,0.447736,20622000,3797,174,0.000696,548,0,0.015,0,0.002,0.269,0.257,0.015,0,0.604,0,0,0.014,0,93.4211,3760,58.5789,434.205,6,6
cTOUCH,15,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7499,0.029996,64775,194,174,0.000696,4445,2301,0.018,0,0.008,0.021,0.019,0.034,0,0.182,0,0,0.031,0.008,82.3529,2060,21.268,167.313,307,307
dTOUCH,15,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,191323,0.765292,2836356,10978,174,0.000696,4082,548,0.017,0,0.002,0.44,0.432,0.027,0,0.988,0.002,0,0.025,0.006,93.0556,569,6.51389,50.5919,11,11
reTOUCH,15,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6365,0.02546,517188,124,174,0.000696,4209,1098,0.012,0,0.005,0.024,0.022,0.004,0,0.116,0,0,0.004,0.013,175,2014,61.75,238.156,229,229
TOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,143474,0.398539,28286000,4119,195,0.000541667,702,0,0.014,0,0.003,0.339,0.325,0.019,0,0.75,0,0,0.018,0,93.4066,4676,58.2198,488.857,7,7
cTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8685,0.024125,924949,97,195,0.000541667,4772,951,0.02,0,0.011,0.031,0.026,0.04,0,0.235,0,0,0.037,0.015,86.8132,3473,34.489,264.538,365,365
dTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,270968,0.752689,3382806,15196,195,0.000541667,4697,702,0.022,0,0.003,0.632,0.617,0.031,0,1.395,0,0,0.029,0.015,92.0245,406,11.7178,56.9916,14,14
reTOUCH,15,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8084,0.0224556,848753,127,195,0.000541667,4779,1643,0.018,0,0.007,0.03,0.028,0.004,0,0.151,0,0,0.003,0.015,172.527,871,61.2967,147.447,274,274
TOUCH,15,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,162973,0.332598,22508300,4478,210,0.000428571,870,0,0.022,0,0.003,0.387,0.373,0.02,0,0.869,0.002,0.001,0.019,0,87.7358,2489,57.8302,286.593,14,14
cTOUCH,15,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9622,0.0196367,332147,208,210,0.000428571,5478,1555,0.022,0,0.013,0.032,0.023,0.046,0,0.259,0,0,0.042,0.015,84.434,3186,32.8632,239.403,425,425
dTOUCH,15,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,248595,0.507337,4256938,11605,210,0.000428571,5597,870,0.021,0,0.004,0.59,0.576,0.031,0,1.306,0,0,0.03,0.014,89.3491,940,20.568,106.394,19,19
reTOUCH,15,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9462,0.0193102,1388676,140,210,0.000428571,5066,1190,0.02,0,0.008,0.038,0.029,0.005,0,0.184,0,0,0.004,0.02,166.981,1153,73.0566,183.485,319,319
TOUCH,25,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,730277,4.56423,15309200,18584,305,0.00190625,72,0,0.011,0,0.002,1.639,1.618,0.013,0,3.332,0,0,0.012,0,95.1613,3704,63.3548,466.643,4,4
cTOUCH,25,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15703,0.0981438,193472,211,305,0.00190625,3067,333,0.012,0,0.008,0.045,0.042,0.027,0,0.231,0,0,0.025,0.023,84.1667,2410,38.3333,236.448,241,241
dTOUCH,25,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1535846,9.59904,3282056,53888,305,0.00190625,3034,72,0.021,0,0.002,3.442,3.426,0.022,0,6.989,0.002,0,0.021,0.015,92.623,716,8.42623,66.1581,10,10
reTOUCH,25,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,14918,0.0932375,789802,262,305,0.00190625,3072,404,0.017,0,0.004,0.041,0.038,0.004,0,0.189,0,0,0.003,0.026,179.032,1256,72.9677,198.352,187,187
TOUCH,25,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,683708,2.73483,21064300,15532,305,0.00122,504,0,0.016,0,0.002,1.642,1.621,0.015,0,3.352,0,0,0.014,0,94.7368,3891,59.1579,447.574,5,5
cTOUCH,25,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,17335,0.06934,114173,275,305,0.00122,4424,1833,0.02,0,0.009,0.046,0.044,0.034,0,0.25,0,0,0.031,0.015,84.3137,2305,24.4641,188.484,307,307
dTOUCH,25,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1505919,6.02368,3460378,52314,305,0.00122,4046,504,0.014,0,0.003,3.406,3.389,0.03,0,6.92,0,0,0.028,0.016,94.4444,657,6.71528,56.4733,9,9
reTOUCH,25,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,15896,0.063584,1047867,217,305,0.00122,4045,1014,0.022,0,0.006,0.045,0.042,0.003,0,0.203,0,0,0.002,0.024,178.947,1687,65.0132,215.292,229,229
TOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,937518,2.60422,28705200,17777,335,0.000930556,631,0,0.018,0,0.002,2.106,2.082,0.017,0,4.288,0,0,0.016,0,92.3077,4741,59,495.443,8,8
cTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,21560,0.0598889,1111516,194,335,0.000930556,4683,745,0.017,0,0.011,0.06,0.058,0.041,0,0.309,0,0,0.037,0.025,87.3626,3776,36.1099,287.915,365,365
dTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2560956,7.11377,4106164,81384,335,0.000930556,4523,631,0.02,0,0.003,5.731,5.696,0.032,0,11.588,0.002,0,0.031,0.034,90.8537,593,12.7317,68.5033,16,16
reTOUCH,25,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,21644,0.0601222,1347123,243,335,0.000930556,4652,1249,0.024,0,0.006,0.06,0.055,0.004,0,0.249,0,0,0.003,0.029,178.022,1103,67.022,181.721,274,274
TOUCH,25,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,1056406,2.15593,25189600,19352,363,0.000740816,740,0,0.024,0,0.004,2.365,2.338,0.019,0,4.827,0,0,0.018,0,91.5094,2858,59.0566,315.11,10,10
cTOUCH,25,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,26526,0.0541347,595418,471,363,0.000740816,5281,1347,0.023,0,0.013,0.072,0.067,0.049,0,0.372,0,0,0.045,0.028,84.434,3440,34.7736,256.02,425,425
dTOUCH,25,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2164407,4.41716,7081260,63193,363,0.000740816,5139,740,0.022,0,0.003,4.697,4.66,0.036,0,9.534,0.002,0,0.034,0.036,90.2299,1200,21.1092,123.501,18,18
reTOUCH,25,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,24419,0.0498347,2623776,271,363,0.000740816,4720,958,0.023,0,0.008,0.07,0.063,0.007,0,0.298,0.002,0,0.006,0.039,175.472,1689,78.5094,236.45,319,319
TOUCH,35,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2783393,17.3962,15386300,55529,457,0.00285625,57,0,0.017,0,0.002,6.181,6.147,0.013,0,12.428,0.002,0,0.012,0,95.1613,3728,63.5968,469.644,4,4
cTOUCH,35,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,30539,0.190869,479425,365,457,0.00285625,2989,269,0.015,0,0.007,0.073,0.071,0.025,0,0.322,0,0,0.023,0.039,83.3333,2473,39.5167,243.112,241,241
dTOUCH,35,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6517502,40.7344,2218576,168453,457,0.00285625,3251,57,0.011,0,0.002,14.289,14.266,0.025,0,28.67,0.006,0,0.023,0.02,94.2623,514,6.62295,49.0176,8,8
reTOUCH,35,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,32021,0.200131,1068052,434,457,0.00285625,2973,326,0.014,0,0.005,0.081,0.077,0.004,0,0.296,0,0,0.003,0.043,177.419,901,75.8226,186.352,187,187
TOUCH,35,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,2564564,10.2583,21750900,49909,457,0.001828,404,0,0.015,0,0.002,5.688,5.652,0.014,0,11.441,0.002,0,0.013,0,94.7368,4069,60.4737,466.612,5,5
cTOUCH,35,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,35272,0.141088,185723,324,457,0.001828,4394,1601,0.012,0,0.009,0.087,0.083,0.033,0,0.338,0,0,0.03,0.027,83.6601,2387,26.1765,196.063,307,307
dTOUCH,35,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,6428907,25.7156,4028917,166459,457,0.001828,3994,404,0.018,0,0.003,14.046,14.014,0.028,0,28.207,0.006,0,0.028,0.029,95.2381,791,6.90476,65.8914,8,8
reTOUCH,35,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,33280,0.13312,1835822,338,457,0.001828,3947,944,0.018,0,0.006,0.091,0.088,0.003,0,0.326,0,0,0.002,0.044,181.579,1189,67.2237,191.723,229,229
TOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,3641532,10.1154,29155900,55579,513,0.001425,552,0,0.022,0,0.003,8.153,8.11,0.017,0,16.393,0.004,0,0.016,0,92.3077,4807,59.8681,502.316,8,8
cTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,44696,0.124156,1386447,243,513,0.001425,4415,508,0.022,0,0.01,0.11,0.105,0.044,0,0.461,0,0,0.041,0.044,86.8132,5206,38.8846,386.933,365,365
dTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,11817045,32.8251,3461274,265387,513,0.001425,4367,552,0.019,0,0.003,26.376,26.299,0.043,0,52.899,0.008,0,0.041,0.073,90.9639,397,13.4639,60.4877,16,16
reTOUCH,35,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,45335,0.125931,2021429,364,513,0.001425,4491,931,0.019,0,0.006,0.114,0.11,0.004,0,0.39,0,0,0.003,0.051,179.121,1447,72.2857,221.078,274,274
TOUCH,35,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,4139208,8.44736,28192200,59919,553,0.00112857,675,0,0.026,0,0.004,9.315,9.27,0.02,0,18.732,0.002,0,0.019,0,92.4528,3317,59.6698,351.651,9,9
cTOUCH,35,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,55679,0.113631,1030775,554,553,0.00112857,4997,1144,0.024,0,0.013,0.134,0.124,0.045,0,0.536,0.001,0,0.041,0.049,85.3774,3696,37.0708,269.893,425,425
dTOUCH,35,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,9690766,19.7771,5942540,190081,553,0.00112857,5154,675,0.021,0,0.004,21.098,21.032,0.034,0,42.333,0.006,0,0.032,0.061,90.6077,951,18.5856,105.2,18,18
reTOUCH,35,7000,7000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,51376,0.104849,3537149,400,553,0.00112857,4472,840,0.022,0,0.008,0.135,0.129,0.005,0,0.48,0,0,0.004,0.069,180.189,2373,81.9623,282.325,319,319
TOUCH,45,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,8137922,50.862,15564800,137318,601,0.00375625,22,0,0.015,0,0.002,18.045,17.986,0.011,0,36.149,0.006,0,0.01,0,95.1613,3758,64.1613,473.543,4,4
cTOUCH,45,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,54113,0.338206,602903,450,601,0.00375625,2899,230,0.014,0,0.009,0.127,0.125,0.027,0,0.484,0,0,0.025,0.064,85.8333,2642,40.5917,255.43,241,241
dTOUCH,45,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,19327636,120.798,2582772,386691,601,0.00375625,2932,22,0.014,0,0.002,41.338,41.286,0.025,0,82.773,0.012,0,0.024,0.045,94.3548,414,8.8871,52.45,8,8
reTOUCH,45,4000,4000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,55130,0.344562,1448771,473,601,0.00375625,2915,250,0.015,0,0.005,0.137,0.134,0.003,0,0.46,0,0,0.002,0.069,177.419,1029,77.9839,192.033,187,187
TOUCH,45,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,7301773,29.2071,22863000,121493,601,0.002404,235,0,0.018,0,0.002,16.306,16.249,0.015,0,32.683,0.004,0,0.014,0,94.7368,4351,62.6974,497.358,5,5
cTOUCH,45,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,58967,0.235868,285517,458,601,0.002404,4223,1423,0.02,0,0.009,0.137,0.132,0.035,0,0.489,0,0,0.033,0.042,82.3529,2453,28.4575,203.805,307,307
dTOUCH,45,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,18890326,75.5613,4650000,371914,601,0.002404,3914,235,0.021,0,0.003,40.723,40.668,0.027,0,81.567,0.012,0,0.026,0.049,94.6309,915,7.32215,75.0903,9,9
reTOUCH,45,5000,5000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,56365,0.22546,1991305,470,601,0.002404,3906,838,0.018,0,0.006,0.134,0.131,0.004,0,0.453,0,0,0.003,0.062,180.263,1138,69.1579,193.507,229,229
TOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,10385418,28.8484,29534500,122790,675,0.001875,499,0,0.021,0,0.003,22.985,22.918,0.017,0,46.054,0.004,0,0.017,0,94.5055,4864,60.4505,507.847,6,6
cTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,77067,0.214075,1625921,383,675,0.001875,4316,322,0.02,0,0.01,0.182,0.177,0.042,0,0.655,0,0,0.038,0.071,90.1099,5456,40.4505,405.888,365,365
dTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,37221788,103.394,4851280,606974,675,0.001875,4264,499,0.021,0,0.003,81.978,81.851,0.034,0,164.087,0.018,0,0.032,0.118,93.4132,935,13.9581,85.8573,12,12
reTOUCH,45,6000,6000,../../data/RawData-segment-object-1M-Axons.bin,../../data/RawData-segment-object-1M-Dendrites.bin,SGrid,2,4,100,79172,0.219922,2689402,505,675,0.001875,4409,700,0.02,0,0.006,0.196,0.193,0.005,0,0.622,0,0,0.004,0.083,182.418,1834,75.7253,261.795,274,274
